Month,Year,Temp,Ice,Veg,Flood,Rain_mm,Province,,
9,2013,35.2906,-0.300633333,,0,,combined_flood_data,3747.357,29.003
10,2013,34.49803226,-0.299935484,,0,,combined_flood_data,3364.191,9.614
11,2013,28.85786667,-0.275833333,,0,,combined_flood_data,2860.944,5.39
12,2013,22.42496774,-0.260354839,,0,,combined_flood_data,3054.827,0.55
1,2014,20.36858065,-0.211193548,,0,,combined_flood_data,3690.759,17.696
2,2014,22.93178571,-0.192214286,,0,,combined_flood_data,4538.9475,16.097
3,2014,27.78496774,-0.177193548,,0,,combined_flood_data,4231.047,40.95
4,2014,36.02693333,-0.2469,,0,,combined_flood_data,2837.8295,35.639
5,2014,40.10322581,-0.263516129,,0,,combined_flood_data,2225.896,21.835
6,2014,40.80936667,-0.262866667,,0,,combined_flood_data,2166.9245,12.591
7,2014,36.00425806,-0.139258065,,0,,combined_flood_data,3002.4585,79.682
8,2014,34.78680645,-0.225290323,,0,,combined_flood_data,3859.683,64.77
9,2014,34.49723333,-0.239366667,,1,,combined_flood_data,3799.764,75.121
10,2014,33.76632258,-0.289225806,,0,,combined_flood_data,3370.354,6.626
11,2014,28.95133333,-0.306133333,,0,,combined_flood_data,2858.1205,1.922
12,2014,21.967,-0.19916129,,0,,combined_flood_data,2806.656,1.962
1,2015,19.79390323,-0.184419355,,0,,combined_flood_data,3550.669,12.389
2,2015,23.01192857,-0.140964286,,0,,combined_flood_data,4523.6115,33.447
3,2015,26.00945161,-0.125645161,,0,,combined_flood_data,4365.694,56.35
4,2015,35.19756667,-0.2646,,0,,combined_flood_data,2757.488,28.283
5,2015,42.08958065,-0.27516129,,0,,combined_flood_data,2195.0245,15.548
6,2015,38.8489,-0.219366667,,0,,combined_flood_data,2474.083,23.209
7,2015,34.74029032,-0.069032258,,0,,combined_flood_data,3576.0685,116.07
8,2015,32.29332258,-0.167451613,,0,,combined_flood_data,4140.3775,125.977
9,2015,35.10253333,-0.2898,,0,,combined_flood_data,3879.1835,40.522
10,2015,34.00732258,-0.316516129,,0,,combined_flood_data,3385.243,9.575
11,2015,28.78543333,-0.285166667,,0,,combined_flood_data,2975.0785,2.167
12,2015,21.64767742,-0.265967742,,0,,combined_flood_data,3137.973,4.798
1,2016,20.21258065,-0.127741935,,0,,combined_flood_data,4188.373,14.822
2,2016,23.5913,-0.328894737,,0,,combined_flood_data,4544.699,6.014
3,2016,27.92790323,-0.146032258,,1,,combined_flood_data,4384.7515,52.227
4,2016,37.51056667,-0.238533333,,0,,combined_flood_data,2798.7535,29.134
5,2016,41.9296129,-0.275290323,,0,,combined_flood_data,2103.985,23.997
6,2016,39.29156667,-0.248533333,,0,,combined_flood_data,2384.418,43.106
7,2016,35.1243871,-0.147903226,,0,,combined_flood_data,3402.0935,115.661
8,2016,33.93080645,-0.159580645,,0,,combined_flood_data,4112.1475,118.18
9,2016,35.2144,-0.3168,,0,,combined_flood_data,3753.968,24.804
10,2016,34.63325806,-0.332870968,,0,,combined_flood_data,2958.3745,3.127
11,2016,29.50263333,-0.2675,,0,,combined_flood_data,2619.154,1.952
12,2016,24.06009677,-0.282258065,,0,,combined_flood_data,2964.202,2.366
1,2017,18.33964516,-0.109516129,,0,,combined_flood_data,4188.6795,35.256
2,2017,24.57717857,-0.238428571,,0,,combined_flood_data,4651.4665,16.681
3,2017,29.66980645,-0.224419355,,0,,combined_flood_data,4049.964,15.883
4,2017,38.48406667,-0.3043,,0,,combined_flood_data,2472.069,21.184
5,2017,41.69106452,-0.268064516,,0,,combined_flood_data,2044.671,36.124
6,2017,37.26403333,-0.203966667,,0,,combined_flood_data,2621.853,60.766
7,2017,35.49709677,-0.149225806,,0,,combined_flood_data,3550.42,99.153
8,2017,33.57219355,-0.201516129,,0,,combined_flood_data,4105.0865,78.793
9,2017,34.8836,-0.3115,,0,,combined_flood_data,3904.802,40.242
10,2017,34.65941935,-0.330354839,,0,,combined_flood_data,3161.678,1.051
11,2017,27.63296667,-0.243333333,,0,,combined_flood_data,2441.102,4.221
12,2017,21.32448387,-0.238387097,,0,,combined_flood_data,2885.5145,12.107
1,2018,20.98274194,-0.262,,0,,combined_flood_data,3847.6465,3.441
2,2018,23.29,-0.217428571,,0,,combined_flood_data,4428.7525,21.01
3,2018,31.52735484,-0.268032258,,0,,combined_flood_data,4022.5925,17.61
4,2018,36.5491,-0.268666667,,0,,combined_flood_data,2357.8925,20.603
5,2018,39.78090323,-0.244645161,,0,,combined_flood_data,2016.603,16.858
6,2018,38.66606667,-0.190133333,,0,,combined_flood_data,2356.831,38.571
7,2018,33.67077419,-0.132451613,,0,,combined_flood_data,3063.661,120.609
8,2018,33.382,-0.193709677,,0,,combined_flood_data,3804.0465,54.358
9,2018,34.08243333,-0.2851,,0,,combined_flood_data,3557.2595,30.022
10,2018,32.95403226,-0.309774194,,0,,combined_flood_data,3015.85,5.381
11,2018,28.6703,-0.256266667,,0,,combined_flood_data,2724.717,3.737
12,2018,21.28309677,-0.286903226,,0,,combined_flood_data,3321.693,5.956
1,2019,17.74948387,-0.121354839,,0,,combined_flood_data,3957.1885,29.336
2,2019,20.39360714,-0.165107143,,1,,combined_flood_data,4815.1125,45.088
3,2019,26.12754839,-0.165516129,,0,,combined_flood_data,4425.172,33.91
4,2019,35.08,-0.2499,,0,,combined_flood_data,2834.0635,36.987
5,2019,40.5476129,-0.291774194,,0,,combined_flood_data,2372.082,21.424
6,2019,40.89386667,-0.283833333,,0,,combined_flood_data,2411.024,25.274
7,2019,35.679,-0.147580645,,0,,combined_flood_data,3285.726,96.787
8,2019,34.7076129,-0.173774194,,0,,combined_flood_data,4213.3685,95.391
9,2019,34.59916667,-0.265033333,,0,,combined_flood_data,4193.758,50.801
10,2019,31.82629032,-0.299387097,,0,,combined_flood_data,3707.167,13.937
11,2019,26.2498,-0.166733333,,0,,combined_flood_data,3171.0315,10.302
12,2019,19.607,-0.145096774,,0,,combined_flood_data,3242.4645,9.591
1,2020,15.64432258,-0.143,,0,,combined_flood_data,4258.249,33.568
2,2020,23.64989655,-0.28537931,,0,,combined_flood_data,4716.2925,14.571
3,2020,25.38329032,-0.112903226,,0,,combined_flood_data,4477.7815,66.07
4,2020,33.85313333,-0.244666667,,0,,combined_flood_data,3252.6185,35.948
5,2020,40.97135484,-0.267548387,,0,,combined_flood_data,2561.799,23.549
6,2020,37.81513333,-0.2754,,0,,combined_flood_data,2725.833,34.291
7,2020,36.17274194,-0.219580645,,0,,combined_flood_data,3352.544,84.346
8,2020,34.48351613,-0.137774194,,0,,combined_flood_data,4320.615,117.345
9,2020,34.38583333,-0.283266667,,0,,combined_flood_data,4184.098,72.4
10,2020,34.59796774,-0.363290323,,0,,combined_flood_data,3148.914,1.13
11,2020,26.92953333,-0.248633333,,0,,combined_flood_data,2988.462,5.445
12,2020,20.89312903,-0.243580645,,0,,combined_flood_data,3469.2105,10.395
1,2021,19.28541935,-0.215290323,,0,,combined_flood_data,4126.6315,12.494
2,2021,25.61832143,-0.306642857,,0,,combined_flood_data,4495.8515,4.6
3,2021,29.4103871,-0.211225806,,0,,combined_flood_data,3900.563,37.256
4,2021,36.0657,-0.240266667,,0,,combined_flood_data,2635.957,20.014
5,2021,39.12425806,-0.268774194,,0,,combined_flood_data,2337.1855,18.723
6,2021,37.39443333,-0.2572,,0,,combined_flood_data,2631.2055,30.594
7,2021,35.89087097,-0.140483871,,0,,combined_flood_data,3475.9925,119.279
8,2021,34.02077419,-0.245354839,,0,,combined_flood_data,3924.081,63.933
9,2021,33.836,-0.240433333,,0,,combined_flood_data,3932.6785,88.586
10,2021,32.75680645,-0.336387097,,0,,combined_flood_data,3292.476,12.031
11,2021,28.08733333,-0.351566667,,0,,combined_flood_data,2718.661,0.206
12,2021,20.22167742,-0.302645161,,0,,combined_flood_data,3372.6,4.978
3,2000,38.32406452,-0.223451613,,0,,combined_flood_data,1808.503,1.118
4,2000,46.18125,-0.235533333,,0,,combined_flood_data,1422.468,0.74
5,2000,44.04483871,-0.208387097,,0,,combined_flood_data,1295.446,0.611
6,2000,40.8049,-0.1594,,0,,combined_flood_data,1262.7495,2.041
7,2000,38.78006452,-0.094129032,,0,,combined_flood_data,1557.7235,45.406
8,2000,37.38657895,-0.099842105,,0,,combined_flood_data,2174.3345,25.867
9,2000,39.61916667,-0.180033333,,0,,combined_flood_data,2293.0745,0.448
10,2000,42.55516129,-0.23683871,,0,,combined_flood_data,2109.859,0
11,2000,35.4089,-0.285833333,,0,,combined_flood_data,1721.37,0.05
12,2000,30.8036129,-0.290258065,,0,,combined_flood_data,1732.775,0.702
1,2001,29.31596774,-0.293774194,,0,,combined_flood_data,1843.0205,1.399
2,2001,33.19282143,-0.274714286,,0,,combined_flood_data,1904.032,2.188
3,2001,39.41309677,-0.247870968,,0,,combined_flood_data,1738.11,2.826
4,2001,44.21043333,-0.2579,,0,,combined_flood_data,1364.8035,3.176
5,2001,44.34967742,-0.239419355,,0,,combined_flood_data,1224.454,1.585
6,2001,38.3428,-0.172733333,,0,,combined_flood_data,1425.618,7.076
7,2001,34.63772414,-0.039448276,,0,,combined_flood_data,1818.885,76.396
8,2001,36.54348387,-0.124548387,,0,,combined_flood_data,2483.079,27.4
9,2001,39.14376667,-0.2374,,0,,combined_flood_data,2472.605,0.66
10,2001,40.39290323,-0.283419355,,0,,combined_flood_data,2325.92,0.606
11,2001,35.43346667,-0.301233333,,0,,combined_flood_data,1958.8915,0.049
12,2001,30.84612903,-0.275064516,,0,,combined_flood_data,1928.7945,1.124
1,2002,28.30512903,-0.288709677,,0,,combined_flood_data,2070.9505,0.946
2,2002,31.34175,-0.270392857,,0,,combined_flood_data,2072.246,1.303
3,2002,37.87434783,-0.238913043,,0,,combined_flood_data,1902.9065,2.751
4,2002,44.5707931,-0.235724138,,0,,combined_flood_data,1402.3905,2.085
5,2002,46.45574194,-0.257032258,,0,,combined_flood_data,1275.635,0.659
6,2002,41.99026667,-0.219666667,,0,,combined_flood_data,1324.3755,8.606
7,2002,36.71174194,-0.155548387,,0,,combined_flood_data,1555.6425,2.139
8,2002,36.85106452,-0.157967742,,0,,combined_flood_data,1983.453,7.653
9,2002,38.80983333,-0.2459,,0,,combined_flood_data,2175.497,1.887
10,2002,40.86216129,-0.276612903,,0,,combined_flood_data,2031.432,0.033
11,2002,35.33526667,-0.255966667,,0,,combined_flood_data,1892.1625,0.127
12,2002,28.96864516,-0.251129032,,0,,combined_flood_data,1785.775,0.32
1,2003,28.3013871,-0.254129032,,0,,combined_flood_data,1949.368,1.908
2,2003,29.95175,-0.204178571,,0,,combined_flood_data,2069.33,5.437
3,2003,35.86941935,-0.235129032,,0,,combined_flood_data,1787.079,2.929
4,2003,44.13776667,-0.250066667,,0,,combined_flood_data,1435.293,2.235
5,2003,44.05080645,-0.247064516,,0,,combined_flood_data,1279.12,1.141
6,2003,41.04226667,-0.2006,,0,,combined_flood_data,1422.0255,3.092
7,2003,35.76858065,-0.020580645,,0,,combined_flood_data,2234.979,221.688
8,2003,34.19606452,-0.119645161,,1,,combined_flood_data,2891.1005,53.055
9,2003,35.59146667,-0.216033333,,0,,combined_flood_data,2896.4245,0.384
10,2003,39.69029032,-0.296645161,,0,,combined_flood_data,2541.065,0.01
11,2003,33.08246667,-0.277133333,,0,,combined_flood_data,2251.6505,0.125
12,2003,28.130625,-0.271916667,,0,,combined_flood_data,2090.2135,0.209
1,2004,26.51990323,-0.23983871,,0,,combined_flood_data,2267.743,3.417
2,2004,32.28596552,-0.299241379,,0,,combined_flood_data,2421.526,0.907
3,2004,41.52009677,-0.303096774,,0,,combined_flood_data,2072.364,1.057
4,2004,42.41136667,-0.2545,,0,,combined_flood_data,1562.322,1.634
5,2004,43.89803226,-0.238129032,,0,,combined_flood_data,1402.798,0.843
6,2004,39.5325,-0.198733333,,0,,combined_flood_data,1458.9655,6.841
7,2004,36.67135484,-0.165419355,,0,,combined_flood_data,1668.4015,7.674
8,2004,35.43187097,-0.167322581,,0,,combined_flood_data,2211.886,25.104
9,2004,38.81473333,-0.228433333,,0,,combined_flood_data,2489.3245,6.805
10,2004,36.25393548,-0.222258065,,0,,combined_flood_data,2258.4555,4.024
11,2004,34.3537,-0.259266667,,0,,combined_flood_data,2056.846,0.457
12,2004,27.83009677,-0.234612903,,0,,combined_flood_data,2058.6515,0.367
1,2005,24.81322581,-0.218322581,,0,,combined_flood_data,2196.54,3.923
2,2005,29.34692857,-0.172928571,,0,,combined_flood_data,2295.1815,5.286
3,2005,37.47625806,-0.242645161,,0,,combined_flood_data,2097.1395,2.636
4,2005,42.86216667,-0.251633333,,0,,combined_flood_data,1477.065,3.458
5,2005,44.54654839,-0.25816129,,0,,combined_flood_data,1376.3765,3.653
6,2005,43.1012,-0.216833333,,0,,combined_flood_data,1436.5955,10.662
7,2005,37.63793548,-0.124645161,,0,,combined_flood_data,1770.5375,20.957
8,2005,37.00080645,-0.140129032,,1,,combined_flood_data,2230.6035,16.756
9,2005,37.84776667,-0.2099,,0,,combined_flood_data,2611.6795,26.334
10,2005,39.43774194,-0.290483871,,0,,combined_flood_data,2357.615,0
11,2005,34.6015,-0.292066667,,0,,combined_flood_data,1994.5405,0.046
12,2005,28.2193871,-0.279096774,,0,,combined_flood_data,1864.9575,0.976
1,2006,26.70864516,-0.237967742,,0,,combined_flood_data,2044.233,2.116
2,2006,33.33417857,-0.219928571,,0,,combined_flood_data,2264.061,2.907
3,2006,37.55987097,-0.249258065,,0,,combined_flood_data,1959.7435,2.549
4,2006,42.51196667,-0.2527,,0,,combined_flood_data,1430.937,2.972
5,2006,44.08990323,-0.251225806,,0,,combined_flood_data,1279.4355,0.476
6,2006,40.49193333,-0.215,,0,,combined_flood_data,1372.407,8.085
7,2006,36.39493548,-0.113290323,,0,,combined_flood_data,1836.469,67.68
8,2006,33.21454839,-0.017129032,,0,,combined_flood_data,2684.23,179.503
9,2006,36.2585,-0.204133333,,1,,combined_flood_data,3063.4925,17.772
10,2006,37.67783871,-0.271225806,,0,,combined_flood_data,2576.28,0.716
11,2006,33.70873333,-0.276266667,,0,,combined_flood_data,2306.834,0.312
12,2006,26.02158065,-0.217483871,,0,,combined_flood_data,2335.1845,5.435
1,2007,25.87874194,-0.239290323,,0,,combined_flood_data,2410,1.521
2,2007,30.15039286,-0.255821429,,0,,combined_flood_data,2587.1915,9.598
3,2007,34.90477419,-0.227483871,,0,,combined_flood_data,2212.414,9.649
4,2007,44.70083333,-0.285466667,,0,,combined_flood_data,1725.1265,2.062
5,2007,44.26241935,-0.265193548,,0,,combined_flood_data,1541.4425,1.323
6,2007,40.56616667,-0.1557,,0,,combined_flood_data,1737.2525,32.789
7,2007,35.50303226,-0.112258065,,1,,combined_flood_data,2277.482,52.853
8,2007,35.4536129,-0.126387097,,0,,combined_flood_data,2954.636,81.727
9,2007,36.589,-0.235766667,,0,,combined_flood_data,2796.2825,12.489
10,2007,39.20651613,-0.292903226,,0,,combined_flood_data,2469.236,0
11,2007,35.2552,-0.302166667,,0,,combined_flood_data,2170.7325,0.046
12,2007,26.99441935,-0.258064516,,0,,combined_flood_data,2142.129,1.169
1,2008,24.59193548,-0.177645161,,0,,combined_flood_data,2322.9705,4.577
2,2008,29.95831034,-0.281586207,,0,,combined_flood_data,2303.9615,1.205
3,2008,38.92141935,-0.271387097,,0,,combined_flood_data,2067.152,0.838
4,2008,42.28683333,-0.2528,,0,,combined_flood_data,1577.808,3.28
5,2008,42.69809677,-0.251129032,,0,,combined_flood_data,1370.485,1.633
6,2008,37.3006,-0.165366667,,0,,combined_flood_data,1344.843,5.944
7,2008,36.0846129,-0.123677419,,0,,combined_flood_data,1679.2165,43.089
8,2008,35.50925806,-0.110129032,,0,,combined_flood_data,2703.492,50.514
9,2008,37.30746667,-0.238366667,,0,,combined_flood_data,2743.346,6.843
10,2008,39.76267742,-0.284709677,,0,,combined_flood_data,2264.0615,0.042
11,2008,34.53933333,-0.296933333,,0,,combined_flood_data,1919.312,0.211
12,2008,27.32306897,-0.109448276,,0,,combined_flood_data,2079.355,7.843
1,2009,25.20622581,-0.179612903,,0,,combined_flood_data,2338.248,5.484
2,2009,31.23596429,-0.243035714,,0,,combined_flood_data,2401.4075,4.524
3,2009,37.63283871,-0.241032258,,0,,combined_flood_data,2001.32,6.11
4,2009,43.57956667,-0.250066667,,0,,combined_flood_data,1536.4195,2.975
5,2009,45.754,-0.255064516,,0,,combined_flood_data,1401.6105,1.067
6,2009,43.0488,-0.209433333,,0,,combined_flood_data,1537.054,5.333
7,2009,37.1646129,-0.121,,1,,combined_flood_data,1990.056,115.776
8,2009,35.38319355,-0.13516129,,1,,combined_flood_data,2782.703,30.152
9,2009,37.9569,-0.2514,,0,,combined_flood_data,2883.61,1.477
10,2009,38.96864516,-0.295870968,,0,,combined_flood_data,2460.405,0
11,2009,33.14413333,-0.271333333,,0,,combined_flood_data,2014.3285,0.097
12,2009,28.54319355,-0.257064516,,0,,combined_flood_data,2029.011,1.825
1,2010,27.45345161,-0.264258065,,0,,combined_flood_data,2380.4345,1.377
2,2010,31.23157143,-0.250071429,,0,,combined_flood_data,2406.2655,5.31
3,2010,39.97987097,-0.279419355,,0,,combined_flood_data,1841.401,1.105
4,2010,44.2442,-0.2514,,0,,combined_flood_data,1418.025,2.28
5,2010,46.00212903,-0.247290323,,0,,combined_flood_data,1348.2075,1.442
6,2010,40.07426667,-0.192966667,,0,,combined_flood_data,1601.4605,12.443
7,2010,36.81522581,-0.087806452,,1,,combined_flood_data,2175.11,92.19
8,2010,32.84390323,-0.031935484,,0,,combined_flood_data,2959.8295,119.964
9,2010,34.73936667,-0.1625,,0,,combined_flood_data,2989.3645,35.737
10,2010,38.44806452,-0.255516129,,0,,combined_flood_data,2519.105,0.063
11,2010,32.41783333,-0.2417,,0,,combined_flood_data,2270.8335,0.213
12,2010,26.893,-0.274354839,,0,,combined_flood_data,2163.0795,0.168
1,2011,26.3276129,-0.244935484,,0,,combined_flood_data,2310.606,1.945
2,2011,29.85989286,-0.238357143,,0,,combined_flood_data,2598.1405,3.417
3,2011,38.00725806,-0.256645161,,0,,combined_flood_data,2296.9145,1.728
4,2011,43.58216667,-0.246233333,,0,,combined_flood_data,1669.907,4.373
5,2011,44.36309677,-0.267290323,,0,,combined_flood_data,1502.1755,0.755
6,2011,39.71603333,-0.181733333,,0,,combined_flood_data,1472.85,1.806
7,2011,38.04341935,-0.137709677,,0,,combined_flood_data,1928.936,30.342
8,2011,35.83154839,-0.058516129,,1,,combined_flood_data,2841.1845,141.872
9,2011,33.5826,-0.059666667,,0,,combined_flood_data,3169.608,98.106
10,2011,37.55270968,-0.26583871,,0,,combined_flood_data,2817.515,0.089
11,2011,34.5859,-0.233033333,,0,,combined_flood_data,2412.6265,0.829
12,2011,27.40383871,-0.273258065,,0,,combined_flood_data,2194.3135,0.223
1,2012,24.90493548,-0.265645161,,0,,combined_flood_data,2339.349,1.05
2,2012,28.27158621,-0.268482759,,0,,combined_flood_data,2360.118,0.814
3,2012,35.33025806,-0.255774194,,0,,combined_flood_data,2060.455,1.209
4,2012,41.40066667,-0.230166667,,0,,combined_flood_data,1677.6785,3.897
5,2012,43.84825806,-0.257290323,,0,,combined_flood_data,1504.6865,2.301
6,2012,39.44413333,-0.209833333,,0,,combined_flood_data,1547.437,1.28
7,2012,37.93145161,-0.146225806,,0,,combined_flood_data,1694.349,14.663
8,2012,37.46883871,-0.145032258,,0,,combined_flood_data,2321.284,20.898
9,2012,34.7931,-0.1159,,1,,combined_flood_data,3038.068,88.66
10,2012,38.19035484,-0.276870968,,0,,combined_flood_data,2578.1835,0.645
11,2012,33.88356667,-0.279833333,,0,,combined_flood_data,2232.453,0.058
12,2012,27.66422581,-0.253516129,,0,,combined_flood_data,2246.1595,1.59
1,2013,26.51493548,-0.246677419,,0,,combined_flood_data,2364.0675,2.701
2,2013,29.39903571,-0.219964286,,0,,combined_flood_data,2564.249,9.728
3,2013,37.38193548,-0.245709677,,0,,combined_flood_data,2142.3705,3.465
4,2013,41.35783333,-0.2217,,0,,combined_flood_data,1678.16,4.983
5,2013,45.63219355,-0.271322581,,0,,combined_flood_data,1577.0135,0.552
6,2013,40.67693333,-0.1952,,0,,combined_flood_data,1695.873,11.06
7,2013,39.20590323,-0.101516129,,1,,combined_flood_data,2126.3115,39.967
8,2013,35.28748387,-0.090967742,,0,,combined_flood_data,2792.6555,56.612
9,2013,37.9571,-0.2386,,0,,combined_flood_data,2823.596,14.005
10,2013,38.26619355,-0.285709677,,0,,combined_flood_data,2725.214,3.883
11,2013,33.80796667,-0.288433333,,0,,combined_flood_data,2269.2315,0.095
12,2013,27.76525806,-0.290774194,,0,,combined_flood_data,2253.1675,0.171
1,2014,25.59470968,-0.266774194,,0,,combined_flood_data,2338.917,1.094
2,2014,29.61364286,-0.253178571,,0,,combined_flood_data,2566.465,1.081
3,2014,36.10987097,-0.223677419,,0,,combined_flood_data,2247.32,4.804
4,2014,43.23296667,-0.2793,,0,,combined_flood_data,1685.0575,3.557
5,2014,43.27067742,-0.262354839,,0,,combined_flood_data,1531.345,3.655
6,2014,41.7429,-0.236633333,,0,,combined_flood_data,1552.7885,0.603
7,2014,37.91780645,-0.142709677,,0,,combined_flood_data,1840.4235,29.556
8,2014,37.76822581,-0.171548387,,0,,combined_flood_data,2423.7475,30.111
9,2014,37.93256667,-0.2268,,0,,combined_flood_data,2631.9985,20.061
10,2014,39.34812903,-0.254129032,,0,,combined_flood_data,2335.441,1.219
11,2014,34.48073333,-0.276933333,,0,,combined_flood_data,1963.8455,0.218
12,2014,27.91222581,-0.268774194,,0,,combined_flood_data,2002.4045,0.325
1,2015,26.50425806,-0.263870968,,0,,combined_flood_data,2336.693,0.854
2,2015,30.67385714,-0.222535714,,0,,combined_flood_data,2477.133,3.761
3,2015,36.35377419,-0.222096774,,0,,combined_flood_data,2024.515,7.532
4,2015,41.5661,-0.259366667,,0,,combined_flood_data,1506.2785,2.017
5,2015,44.94967742,-0.270548387,,0,,combined_flood_data,1447.4405,2.968
6,2015,39.87653333,-0.195333333,,0,,combined_flood_data,1589.7035,8.155
7,2015,35.89948387,-0.057935484,,0,,combined_flood_data,1896.2625,135.486
8,2015,36.24103226,-0.134903226,,0,,combined_flood_data,2499.531,4.435
9,2015,38.37466667,-0.236466667,,0,,combined_flood_data,2674.8485,10.207
10,2015,39.27103226,-0.290129032,,0,,combined_flood_data,2341.982,0.597
11,2015,33.08483333,-0.291366667,,0,,combined_flood_data,2046.707,0.099
12,2015,27.34693548,-0.25616129,,0,,combined_flood_data,2144.519,0.598
1,2016,28.06735484,-0.249870968,,0,,combined_flood_data,2542.7515,1.528
2,2016,29.8131,-0.282368421,,0,,combined_flood_data,2529.2175,0.799
3,2016,36.86967742,-0.195612903,,0,,combined_flood_data,2042.146,8.308
4,2016,41.8449,-0.230133333,,0,,combined_flood_data,1526.679,3.945
5,2016,43.4326129,-0.256354839,,0,,combined_flood_data,1454.36,2.873
6,2016,41.80063333,-0.2157,,0,,combined_flood_data,1652.721,33.801
7,2016,37.59122581,-0.129419355,,0,,combined_flood_data,2040.722,17.697
8,2016,35.52480645,-0.115096774,,0,,combined_flood_data,2809.7505,99.723
9,2016,37.0205,-0.259666667,,0,,combined_flood_data,2860.841,2.028
10,2016,38.21741935,-0.290419355,,0,,combined_flood_data,2297.8715,3.973
11,2016,34.43216667,-0.3039,,0,,combined_flood_data,2016.893,0.094
12,2016,30.0866129,-0.298258065,,0,,combined_flood_data,2283.4835,0.149
1,2017,24.39829032,-0.218193548,,0,,combined_flood_data,2669.8485,7.816
2,2017,31.05217857,-0.269035714,,0,,combined_flood_data,2634.492,2.992
3,2017,37.62509677,-0.265903226,,0,,combined_flood_data,1996.814,2.271
4,2017,43.46513333,-0.284266667,,0,,combined_flood_data,1503.1465,0.647
5,2017,44.09758065,-0.253967742,,0,,combined_flood_data,1468.8695,3.12
6,2017,40.58943333,-0.1943,,0,,combined_flood_data,1606.403,21.929
7,2017,37.45396774,-0.071709677,,0,,combined_flood_data,2237.6035,144.774
8,2017,35.96054839,-0.153,,1,,combined_flood_data,3130.623,49.157
9,2017,37.18993333,-0.259233333,,0,,combined_flood_data,3083.1595,5.614
10,2017,40.13748387,-0.310806452,,0,,combined_flood_data,2607.281,0.035
11,2017,33.24486667,-0.300133333,,0,,combined_flood_data,2111.6205,0.157
12,2017,26.84332258,-0.248258065,,0,,combined_flood_data,2206.943,3.041
1,2018,27.95280645,-0.295419355,,0,,combined_flood_data,2598.7255,0.782
2,2018,31.18235714,-0.217678571,,0,,combined_flood_data,2570.981,3.955
3,2018,39.53483871,-0.287387097,,0,,combined_flood_data,1972.4195,1.906
4,2018,42.9012,-0.267933333,,0,,combined_flood_data,1473.426,3.128
5,2018,42.85532258,-0.255935484,,0,,combined_flood_data,1415.494,1.006
6,2018,40.98563333,-0.208266667,,0,,combined_flood_data,1491.496,9.57
7,2018,36.78332258,-0.131935484,,0,,combined_flood_data,1719.8685,28.882
8,2018,35.92219355,-0.124774194,,0,,combined_flood_data,2262.587,14.282
9,2018,36.89993333,-0.230566667,,0,,combined_flood_data,2439.524,2.101
10,2018,39.507,-0.27916129,,0,,combined_flood_data,2245.525,0.629
11,2018,34.23853333,-0.2603,,0,,combined_flood_data,1969.1625,1.64
12,2018,28.26358065,-0.288774194,,0,,combined_flood_data,2156.9305,1.326
1,2019,25.79203226,-0.229129032,,0,,combined_flood_data,2455.318,9.787
2,2019,28.82889286,-0.2305,,0,,combined_flood_data,2551.383,12.023
3,2019,35.8616129,-0.209419355,,0,,combined_flood_data,2128.1215,13.035
4,2019,42.9429,-0.2562,,0,,combined_flood_data,1546.0435,4.942
5,2019,44.30051613,-0.263548387,,0,,combined_flood_data,1475.947,4.535
6,2019,41.62813333,-0.236233333,,0,,combined_flood_data,1581.77,5.034
7,2019,37.40825806,-0.146516129,,0,,combined_flood_data,1814.255,68.909
8,2019,34.87422581,-0.105096774,,0,,combined_flood_data,3024.368,109.846
9,2019,35.95493333,-0.2216,,0,,combined_flood_data,3342.854,52.358
10,2019,36.39019355,-0.269290323,,0,,combined_flood_data,2856.567,7.363
11,2019,30.89633333,-0.223633333,,0,,combined_flood_data,2365.594,4.924
12,2019,25.76551613,-0.251806452,,0,,combined_flood_data,2337.4055,2.235
1,2020,23.20383871,-0.23416129,,0,,combined_flood_data,2706.8805,3.604
2,2020,29.95431034,-0.289793103,,0,,combined_flood_data,2771.4595,0.905
3,2020,34.08406452,-0.214516129,,0,,combined_flood_data,2333.7685,9.885
4,2020,41.5925,-0.245166667,,0,,combined_flood_data,1667.229,4.746
5,2020,44.97164516,-0.278225806,,0,,combined_flood_data,1555.7125,2.951
6,2020,41.6191,-0.260033333,,0,,combined_flood_data,1708.088,4.929
7,2020,38.23174194,-0.156580645,,0,,combined_flood_data,2223.0615,60.389
8,2020,33.95222581,-0.072774194,,1,,combined_flood_data,3044.4305,159.951
9,2020,36.13123333,-0.2205,,0,,combined_flood_data,3293.1795,51.285
10,2020,37.62832258,-0.291096774,,0,,combined_flood_data,2506.3555,2.254
11,2020,31.91483333,-0.2911,,0,,combined_flood_data,2242.717,0.384
12,2020,26.59041935,-0.296967742,,0,,combined_flood_data,2454.73,0.59
1,2021,25.41125806,-0.299354839,,0,,combined_flood_data,2705.4425,0.941
2,2021,31.76342857,-0.29825,,0,,combined_flood_data,2695.092,0.833
3,2021,37.00993548,-0.273032258,,0,,combined_flood_data,2118.2145,3.807
4,2021,42.8888,-0.291633333,,0,,combined_flood_data,1618.68,3.062
5,2021,41.89809677,-0.252322581,,0,,combined_flood_data,1613.696,3.491
6,2021,38.92426667,-0.227066667,,0,,combined_flood_data,1718.435,16.012
7,2021,36.08383871,-0.098193548,,0,,combined_flood_data,2128.432,54.564
